Filename,Hindi Text
common_voice_hi_23852886.mp3,तमहारी दिदी कैसी है?
common_voice_hi_23852887.mp3,असकें गरजी मरियां गरजी साच्ट्छीया
common_voice_hi_23901985.mp3,मुझे बस उसका नाम बता
common_voice_hi_23901986.mp3,वो हो से यो सर नी लगा
common_voice_hi_23901987.mp3,वहड़सान कलर्गा था
common_voice_hi_23901988.mp3,मेरे लिए तो ही ज़गर बना हो गे क्या
common_voice_hi_23901989.mp3,तो आंको खुज पिलाव
common_voice_hi_23936419.mp3,"कुछ-कुछ लोचा है, में सनी लियान का बिक्री लुक"
common_voice_hi_23936421.mp3,यह रही आपकी चाभी
common_voice_hi_23936422.mp3,तोम ले आखाश की तरव देखा
common_voice_hi_23936423.mp3,मैं शहर का नक्षा करीदना चाता हूँ
common_voice_hi_23936424.mp3,मेरी च़ी काई है?
common_voice_hi_23937109.mp3,इस वज़ा से हुए दावते इसकी रिलीज में फेर बडल.
common_voice_hi_23937110.mp3,उस शंस्क्रती में लोग रंग भिरंगी कपडे पहनते हैं
common_voice_hi_23937111.mp3,"यह सच्त लोग पाल मही है, लालु यादो"
common_voice_hi_23937112.mp3,इसलिये किँकी तुम लड़की हो
common_voice_hi_23937113.mp3,कोन बनेगी मेज दोनी की वाई? आल्या बद्या स्रद्धा कपूल
common_voice_hi_23937536.mp3,मारگी सनी रहेगी कल्पना करेगे पाए
common_voice_hi_23937537.mp3,खोहाती रहाई कोट में बहकिन्सी
common_voice_hi_23937538.mp3,बेक्री कहा है
common_voice_hi_23937539.mp3,"इंके एक अडियाने बड़ल दी ही माचल की किस्मत, अमेरिका में आए ते इंट्ध्या आए."
common_voice_hi_23937540.mp3,पहली बार कैबनेट विष्टा परिकर और सुरेस परगो होंगे मत्य मंडल में सामेल
common_voice_hi_23937551.mp3,बाई में एक वर फिर हो गी आपफत की भारिज अगले दो दिन का एलर्ट
common_voice_hi_23937552.mp3,वह मेरी पात नहीं सूनेगा
common_voice_hi_23937553.mp3,मैं एस पार्ष तो सीखोंगा
common_voice_hi_23937554.mp3,यदि मुझे आपकी राज चाहिए होगी तो मैं मांगलों लें
common_voice_hi_23937555.mp3,मैं इस वोर बलताज नहीं कर सकती
common_voice_hi_23937556.mp3,बारुसी बूलना अस्टिखना दोनो जानता है
common_voice_hi_23937557.mp3,सवादिया है कि वा आखिकर आईदी की नहीं
common_voice_hi_23937558.mp3,मुझे अपना स्वोना नहीं चाही है
common_voice_hi_23937559.mp3,रास्पती ले खज्रीज की चारा और देा याचिका है
common_voice_hi_23937560.mp3,तुजे इत्नी जल्डी आने की जरुडत नहीं ती
common_voice_hi_23937561.mp3,इस ते मेरा कोई लेना देना नहीं है
common_voice_hi_23937562.mp3,तुम्मड़ोगे
common_voice_hi_23937563.mp3,निती मोहन की सादि मिसामिल नहीं हो सके पीता ये थी बजे
common_voice_hi_23937564.mp3,बिना कप्रो के डवरी रेप रेप प्रिटा हाई तेंसन लोपर में कुथ कर ती जान
common_voice_hi_23937565.mp3,मैं इस जिन्गी को जीकर तब गया हूं
